label,sentence
AuxVerb_35_spa_eng_grammatical,Él está closing la ventana ahora.
AuxVerb_36_spa_eng_grammatical,Él está fixing el coche ahora.
AuxVerb_37_spa_eng_grammatical,Él está cleaning la mesa ahora.
AuxVerb_38_spa_eng_grammatical,Él está painting la pared ahora.
AuxVerb_39_spa_eng_grammatical,Él está building la casa ahora.
AuxVerb_40_spa_eng_grammatical,Él está planting el árbol ahora.
AuxVerb_41_spa_eng_grammatical,Él está digging el hoyo ahora.
AuxVerb_42_spa_eng_grammatical,Él está throwing la pelota ahora.
AuxVerb_43_spa_eng_grammatical,Él está catching la pelota ahora.
AuxVerb_44_spa_eng_grammatical,Él está lifting la caja ahora.
AuxVerb_45_spa_eng_grammatical,Él está dropping la herramienta ahora.
AuxVerb_46_spa_eng_grammatical,Él está buying en la tienda ahora.
AuxVerb_47_spa_eng_grammatical,Él está selling en el mercado ahora.
AuxVerb_48_spa_eng_grammatical,Él está paying la cuenta ahora.
AuxVerb_49_spa_eng_grammatical,Él está waiting en la estación ahora.
AuxVerb_50_spa_eng_grammatical,Él está observing el experimento ahora.
AuxVerb_51_spa_eng_grammatical,Él está pushing la puerta ahora.
AuxVerb_52_spa_eng_grammatical,Él está pulling la palanca ahora.
AuxVerb_53_spa_eng_grammatical,Él está lifting la caja ahora.
AuxVerb_54_spa_eng_grammatical,Él está carrying la bolsa ahora.
AuxVerb_55_spa_eng_grammatical,Él está dropping la herramienta ahora.
AuxVerb_56_spa_eng_grammatical,Él está throwing la pelota ahora.
AuxVerb_57_spa_eng_grammatical,Él está catching la pelota ahora.
AuxVerb_58_spa_eng_grammatical,Él está climbing la escalera ahora.
AuxVerb_59_spa_eng_grammatical,Él está descending por la rampa ahora.
AuxVerb_60_spa_eng_grammatical,Él está entering la habitación ahora.
AuxVerb_61_spa_eng_grammatical,Él está exiting por la puerta trasera.
AuxVerb_62_spa_eng_grammatical,Él está arriving a la estación ahora.
AuxVerb_63_spa_eng_grammatical,Él está leaving la casa ahora.
AuxVerb_64_spa_eng_grammatical,Él está opening la caja ahora.
AuxVerb_65_spa_eng_grammatical,Él está closing la ventana ahora.
AuxVerb_66_spa_eng_grammatical,Él está fixing el coche ahora.
AuxVerb_67_spa_eng_grammatical,Él está repairing la máquina ahora.
AuxVerb_68_spa_eng_grammatical,Él está cleaning la mesa ahora.
AuxVerb_69_spa_eng_grammatical,Él está sweeping el piso ahora.
AuxVerb_70_spa_eng_grammatical,Él está mopping el suelo ahora.
AuxVerb_71_spa_eng_grammatical,Él está painting la pared ahora.
AuxVerb_72_spa_eng_grammatical,Él está drawing el plano ahora.
AuxVerb_73_spa_eng_grammatical,Él está sketching el diseño ahora.
AuxVerb_74_spa_eng_grammatical,Él está folding la ropa ahora.
AuxVerb_75_spa_eng_grammatical,Él está packing la caja ahora.
AuxVerb_76_spa_eng_grammatical,Él está unpacking el paquete ahora.
AuxVerb_77_spa_eng_grammatical,Él está loading el camión ahora.
AuxVerb_78_spa_eng_grammatical,Él está unloading la furgoneta ahora.
AuxVerb_79_spa_eng_grammatical,Él está searching el archivo ahora.
AuxVerb_80_spa_eng_grammatical,Él está finding la llave ahora.
AuxVerb_81_spa_eng_grammatical,Él está losing el documento ahora.
AuxVerb_82_spa_eng_grammatical,Él está hiding la caja ahora.
AuxVerb_83_spa_eng_grammatical,Él está seeking ayuda ahora.
AuxVerb_84_spa_eng_grammatical,Él está watching la pantalla ahora.
AuxVerb_85_spa_eng_grammatical,Él está looking al mapa ahora.
AuxVerb_86_spa_eng_grammatical,Él está staring al cuadro ahora.
AuxVerb_87_spa_eng_grammatical,Él está glancing al reloj ahora.
AuxVerb_88_spa_eng_grammatical,Él está listening a la radio ahora.
AuxVerb_89_spa_eng_grammatical,Él está hearing un ruido ahora.
AuxVerb_90_spa_eng_grammatical,Él está smelling la comida ahora.
AuxVerb_91_spa_eng_grammatical,Él está tasting la sopa ahora.
AuxVerb_92_spa_eng_grammatical,Él está touching la superficie ahora.
AuxVerb_93_spa_eng_grammatical,Él está feeling cansado ahora.
AuxVerb_94_spa_eng_grammatical,Él está noticing el cambio ahora.
AuxVerb_95_spa_eng_grammatical,Él está remembering la fecha ahora.
AuxVerb_96_spa_eng_grammatical,Él está forgetting el nombre ahora.
AuxVerb_97_spa_eng_grammatical,Él está deciding la ruta ahora.
AuxVerb_98_spa_eng_grammatical,Él está choosing el color ahora.
AuxVerb_99_spa_eng_grammatical,Él está planning la reunión ahora.
AuxVerb_100_spa_eng_grammatical,Él está preparing la cena ahora.
AuxVerb_101_spa_eng_grammatical,Él está walking por el parque ahora.
AuxVerb_102_spa_eng_grammatical,Él está running por la calle ahora.
AuxVerb_103_spa_eng_grammatical,Él está sitting en la silla ahora.
AuxVerb_104_spa_eng_grammatical,Él está standing junto a la puerta ahora.
AuxVerb_105_spa_eng_grammatical,Él está sleeping en la cama ahora.
AuxVerb_106_spa_eng_grammatical,Él está eating en la cocina ahora.
AuxVerb_107_spa_eng_grammatical,Él está drinking en el bar ahora.
AuxVerb_108_spa_eng_grammatical,Él está reading en la biblioteca ahora.
AuxVerb_109_spa_eng_grammatical,Él está writing en el escritorio ahora.
AuxVerb_110_spa_eng_grammatical,Él está cooking en la cocina ahora.
AuxVerb_111_spa_eng_grammatical,Él está baking en el horno ahora.
AuxVerb_112_spa_eng_grammatical,Él está singing en el escenario ahora.
AuxVerb_113_spa_eng_grammatical,Él está dancing en la sala ahora.
AuxVerb_114_spa_eng_grammatical,Él está listening a la radio ahora.
AuxVerb_115_spa_eng_grammatical,Él está watching la televisión ahora.
AuxVerb_116_spa_eng_grammatical,Él está looking por la ventana ahora.
AuxVerb_117_spa_eng_grammatical,Él está seeing el paisaje ahora.
AuxVerb_118_spa_eng_grammatical,Él está hearing los sonidos ahora.
AuxVerb_119_spa_eng_grammatical,Él está smelling la comida ahora.
AuxVerb_120_spa_eng_grammatical,Él está tasting la sopa ahora.
AuxVerb_121_spa_eng_grammatical,Él está touching la superficie ahora.
AuxVerb_122_spa_eng_grammatical,Él está feeling cansado ahora.
AuxVerb_123_spa_eng_grammatical,Él está noticing el cambio ahora.
AuxVerb_124_spa_eng_grammatical,Él está remembering la fecha ahora.
AuxVerb_125_spa_eng_grammatical,Él está forgetting el nombre ahora.
AuxVerb_126_spa_eng_grammatical,Él está deciding la ruta ahora.
AuxVerb_127_spa_eng_grammatical,Él está choosing el color ahora.
AuxVerb_128_spa_eng_grammatical,Él está planning la reunión ahora.
AuxVerb_129_spa_eng_grammatical,Él está preparing la cena ahora.
AuxVerb_130_spa_eng_grammatical,Él está studying para el examen ahora.
AuxVerb_131_spa_eng_grammatical,Él está teaching la clase ahora.
AuxVerb_132_spa_eng_grammatical,Él está learning una nueva habilidad ahora.
AuxVerb_133_spa_eng_grammatical,Él está practicing el piano ahora.
AuxVerb_134_spa_eng_grammatical,Él está training en el gimnasio ahora.
AuxVerb_135_spa_eng_grammatical,Él está exercising en el parque ahora.
AuxVerb_136_spa_eng_grammatical,Él está stretching antes de correr ahora.
AuxVerb_137_spa_eng_grammatical,Él está jogging por la orilla ahora.
AuxVerb_138_spa_eng_grammatical,Él está hiking en la montaña ahora.
AuxVerb_139_spa_eng_grammatical,Él está climbing la roca ahora.
AuxVerb_140_spa_eng_grammatical,Él está swimming en el lago ahora.
AuxVerb_141_spa_eng_grammatical,Él está driving hacia la ciudad ahora.
AuxVerb_142_spa_eng_grammatical,Él está riding la bicicleta ahora.
AuxVerb_143_spa_eng_grammatical,Él está flying sobre el valle ahora.
AuxVerb_144_spa_eng_grammatical,Él está arriving a la estación ahora.
AuxVerb_145_spa_eng_grammatical,Él está leaving la casa ahora.
AuxVerb_146_spa_eng_grammatical,Él está entering la sala ahora.
AuxVerb_147_spa_eng_grammatical,Él está exiting por la puerta ahora.
AuxVerb_148_spa_eng_grammatical,Él está opening la caja ahora.
AuxVerb_149_spa_eng_grammatical,Él está closing la ventana ahora.
AuxVerb_150_spa_eng_grammatical,Él está repairing la máquina ahora.
AuxVerb_151_spa_eng_grammatical,Él está whispering en la sala ahora.
AuxVerb_152_spa_eng_grammatical,Él está shouting en la calle ahora.
AuxVerb_153_spa_eng_grammatical,Él está nodding en la reunión ahora.
AuxVerb_154_spa_eng_grammatical,Él está waving desde la ventana ahora.
AuxVerb_155_spa_eng_grammatical,Él está blinking frente al monitor ahora.
AuxVerb_156_spa_eng_grammatical,Él está smiling a los niños ahora.
AuxVerb_157_spa_eng_grammatical,Él está frowning al leer el informe ahora.
AuxVerb_158_spa_eng_grammatical,Él está laughing con los amigos ahora.
AuxVerb_159_spa_eng_grammatical,Él está crying en la habitación ahora.
AuxVerb_160_spa_eng_grammatical,Él está sighing después de la reunión ahora.
AuxVerb_161_spa_eng_grammatical,Él está coughing en la sala de espera ahora.
AuxVerb_162_spa_eng_grammatical,Él está sneezing en la cocina ahora.
AuxVerb_163_spa_eng_grammatical,Él está breathing profundamente ahora.
AuxVerb_164_spa_eng_grammatical,Él está yawning en la oficina ahora.
AuxVerb_165_spa_eng_grammatical,Él está scratching la mesa ahora.
AuxVerb_166_spa_eng_grammatical,Él está clapping al final del acto ahora.
AuxVerb_167_spa_eng_grammatical,Él está kneeling junto al altar ahora.
AuxVerb_168_spa_eng_grammatical,Él está bowing ante el público ahora.
AuxVerb_169_spa_eng_grammatical,Él está praying en la capilla ahora.
AuxVerb_170_spa_eng_grammatical,Él está meditating en el jardín ahora.
AuxVerb_171_spa_eng_grammatical,Él está skating en la pista ahora.
AuxVerb_172_spa_eng_grammatical,Él está skiing por la pendiente ahora.
AuxVerb_173_spa_eng_grammatical,Él está surfing en la playa ahora.
AuxVerb_174_spa_eng_grammatical,Él está steering el bote ahora.
AuxVerb_175_spa_eng_grammatical,Él está assembling la mesa ahora.
AuxVerb_176_spa_eng_grammatical,Él está disassembling la unidad ahora.
AuxVerb_177_spa_eng_grammatical,Él está measuring la pieza ahora.
AuxVerb_178_spa_eng_grammatical,Él está weighing el paquete ahora.
AuxVerb_179_spa_eng_grammatical,Él está counting los votos ahora.
AuxVerb_180_spa_eng_grammatical,Él está calculating el total ahora.
AuxVerb_181_spa_eng_grammatical,Él está estimating el coste ahora.
AuxVerb_182_spa_eng_grammatical,Él está labeling las cajas ahora.
AuxVerb_183_spa_eng_grammatical,Él está stamping los sobres ahora.
AuxVerb_184_spa_eng_grammatical,Él está mixing los ingredientes ahora.
AuxVerb_185_spa_eng_grammatical,Él está stirring la salsa ahora.
AuxVerb_186_spa_eng_grammatical,Él está blending la mezcla ahora.
AuxVerb_187_spa_eng_grammatical,Él está chopping las verduras ahora.
AuxVerb_188_spa_eng_grammatical,Él está slicing el pan ahora.
AuxVerb_189_spa_eng_grammatical,Él está peeling las manzanas ahora.
AuxVerb_190_spa_eng_grammatical,Él está grilling la carne ahora.
AuxVerb_191_spa_eng_grammatical,Él está marinating el pollo ahora.
AuxVerb_192_spa_eng_grammatical,Él está seasoning la sopa ahora.
AuxVerb_193_spa_eng_grammatical,Él está ironing la camisa ahora.
AuxVerb_194_spa_eng_grammatical,Él está polishing los zapatos ahora.
AuxVerb_195_spa_eng_grammatical,Él está filing los documentos ahora.
AuxVerb_196_spa_eng_grammatical,Él está scanning el contrato ahora.
AuxVerb_197_spa_eng_grammatical,Él está printing las páginas ahora.
AuxVerb_198_spa_eng_grammatical,Él está copying el archivo ahora.
AuxVerb_199_spa_eng_grammatical,Él está pasting el texto ahora.
AuxVerb_200_spa_eng_grammatical,Él está uploading el documento ahora.
CopulaPredicate_1_spa_eng_grammatical,El paciente está tired después de la operación.
CopulaPredicate_2_spa_eng_grammatical,El niño está sleepy antes de la siesta.
CopulaPredicate_3_spa_eng_grammatical,El conductor está awake tras la parada.
CopulaPredicate_4_spa_eng_grammatical,El viajero está hungry al llegar al pueblo.
CopulaPredicate_5_spa_eng_grammatical,El corredor está thirsty al cruzar la meta.
CopulaPredicate_6_spa_eng_grammatical,El anciano está dizzy tras levantarse rápido.
CopulaPredicate_7_spa_eng_grammatical,El paciente está weak tras la enfermedad.
CopulaPredicate_8_spa_eng_grammatical,El atleta está strong antes de la competición.
CopulaPredicate_9_spa_eng_grammatical,El testigo está calm durante la declaración.
CopulaPredicate_10_spa_eng_grammatical,El estudiante está anxious antes del examen.
CopulaPredicate_11_spa_eng_grammatical,El actor está nervous en el camerino.
CopulaPredicate_12_spa_eng_grammatical,El turista está relaxed en la terraza.
CopulaPredicate_13_spa_eng_grammatical,El guardia está alert en su puesto.
CopulaPredicate_14_spa_eng_grammatical,El cliente está confused con las instrucciones.
CopulaPredicate_15_spa_eng_grammatical,El pasajero está bored durante el viaje.
CopulaPredicate_16_spa_eng_grammatical,El público está excited por el anuncio.
CopulaPredicate_17_spa_eng_grammatical,El conductor está angry por el atasco.
CopulaPredicate_18_spa_eng_grammatical,El vecino está sad tras la noticia.
CopulaPredicate_19_spa_eng_grammatical,El equipo está happy con el resultado.
CopulaPredicate_20_spa_eng_grammatical,El marinero está lonely en la cubierta.
CopulaPredicate_21_spa_eng_grammatical,El trabajador está sick y se queda en casa.
CopulaPredicate_22_spa_eng_grammatical,El atleta está healthy tras la recuperación.
CopulaPredicate_23_spa_eng_grammatical,El excursionista está cold en la cima.
CopulaPredicate_24_spa_eng_grammatical,El obrero está hot bajo el sol.
CopulaPredicate_25_spa_eng_grammatical,El paciente está feverish esta mañana.
CopulaPredicate_26_spa_eng_grammatical,El voluntario está exhausted al terminar.
CopulaPredicate_27_spa_eng_grammatical,El niño está energetic en el recreo.
CopulaPredicate_28_spa_eng_grammatical,El gerente está stressed por la entrega.
CopulaPredicate_29_spa_eng_grammatical,El padre está relieved tras la llamada.
CopulaPredicate_30_spa_eng_grammatical,El técnico está frustrated con el fallo.
CopulaPredicate_31_spa_eng_grammatical,El solicitante está hopeful por la respuesta.
CopulaPredicate_32_spa_eng_grammatical,El amigo está jealous de su éxito.
CopulaPredicate_33_spa_eng_grammatical,El padre está proud del logro.
CopulaPredicate_34_spa_eng_grammatical,El acusado está ashamed ante el juez.
CopulaPredicate_35_spa_eng_grammatical,El invitado está embarrassed por el error.
CopulaPredicate_36_spa_eng_grammatical,El público está surprised por la noticia.
CopulaPredicate_37_spa_eng_grammatical,El conductor está startled por el ruido.
CopulaPredicate_38_spa_eng_grammatical,El estudiante está focused en la tarea.
CopulaPredicate_39_spa_eng_grammatical,El peatón está distracted al cruzar.
CopulaPredicate_40_spa_eng_grammatical,El artista está motivated para empezar.
CopulaPredicate_41_spa_eng_grammatical,El vecino está lazy el domingo por la tarde.
CopulaPredicate_42_spa_eng_grammatical,El grupo está active en el taller.
CopulaPredicate_43_spa_eng_grammatical,El bebé está restless durante la noche.
CopulaPredicate_44_spa_eng_grammatical,El anciano está content tras la visita.
CopulaPredicate_45_spa_eng_grammatical,El trabajador está miserable por la carga.
CopulaPredicate_46_spa_eng_grammatical,El equipo está optimistic sobre el proyecto.
CopulaPredicate_47_spa_eng_grammatical,El analista está pessimistic con los datos.
CopulaPredicate_48_spa_eng_grammatical,El visitante está curious por la exposición.
CopulaPredicate_49_spa_eng_grammatical,El testigo está indifferent ante el debate.
CopulaPredicate_50_spa_eng_grammatical,El padre está overwhelmed con las tareas.
CopulaPredicate_51_spa_eng_grammatical,El paciente está groggy después de la operación.
CopulaPredicate_52_spa_eng_grammatical,La anciana está faint al levantarse.
CopulaPredicate_53_spa_eng_grammatical,El viajero está nauseous en el barco.
CopulaPredicate_54_spa_eng_grammatical,El comensal está queasy tras la comida.
CopulaPredicate_55_spa_eng_grammatical,El actor está pale bajo las luces.
CopulaPredicate_56_spa_eng_grammatical,El corredor está flushed tras la carrera.
CopulaPredicate_57_spa_eng_grammatical,El técnico está sweaty en el taller.
CopulaPredicate_58_spa_eng_grammatical,El paciente está clammy por la fiebre.
CopulaPredicate_59_spa_eng_grammatical,La cantante está breathless tras la canción.
CopulaPredicate_60_spa_eng_grammatical,El turista está woozy por el mareo.
CopulaPredicate_61_spa_eng_grammatical,El anciano está shaky al bajar las escaleras.
CopulaPredicate_62_spa_eng_grammatical,El equilibrista está steady en la cuerda.
CopulaPredicate_63_spa_eng_grammatical,El estudiante está jittery antes del examen.
CopulaPredicate_64_spa_eng_grammatical,El monje está serene en el claustro.
CopulaPredicate_65_spa_eng_grammatical,El juez está composed durante la audiencia.
